NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
30,0.03656005859375,0.036224365234375,0.036590576171875,0.036651611328125,0.03643798828125,0.036407470703125,0.036773681640625,0.036834716796875,0.036529541015625,0.0364990234375,0.036590576171875,0.03662109375,0.03668212890625,0.036407470703125,0.0364990234375,0.036346435546875,0.03656005859375,0.036590576171875,0.03643798828125,0.0364990234375,0.03631591796875,0.036285400390625,0.03662109375,0.036346435546875,0.036590576171875,0.036651611328125,0.036376953125,0.036712646484375,0.03662109375,0.03662109375,0.036529541015625,0.03656005859375
31,0.03668212890625,0.036346435546875,0.036712646484375,0.036773681640625,0.036529541015625,0.0364990234375,0.036895751953125,0.036956787109375,0.036651611328125,0.036590576171875,0.036712646484375,0.036712646484375,0.03680419921875,0.0364990234375,0.036590576171875,0.036468505859375,0.03668212890625,0.036712646484375,0.036529541015625,0.03662109375,0.03643798828125,0.036407470703125,0.036712646484375,0.036468505859375,0.03668212890625,0.036773681640625,0.0364990234375,0.03680419921875,0.036712646484375,0.0367431640625,0.03662109375,0.036651611328125
32,0.0367431640625,0.036407470703125,0.036773681640625,0.036834716796875,0.03656005859375,0.03656005859375,0.036956787109375,0.037017822265625,0.036712646484375,0.036651611328125,0.036773681640625,0.036773681640625,0.036865234375,0.036590576171875,0.036651611328125,0.036529541015625,0.0367431640625,0.036773681640625,0.036590576171875,0.03668212890625,0.0364990234375,0.036468505859375,0.0367431640625,0.036529541015625,0.0367431640625,0.03680419921875,0.03656005859375,0.036865234375,0.036773681640625,0.03680419921875,0.03668212890625,0.03668212890625
33,0.03692626953125,0.036590576171875,0.036956787109375,0.037078857421875,0.036712646484375,0.036712646484375,0.037139892578125,0.0372314453125,0.036895751953125,0.036865234375,0.03692626953125,0.0369873046875,0.03704833984375,0.036773681640625,0.036834716796875,0.036712646484375,0.036956787109375,0.0369873046875,0.03680419921875,0.036895751953125,0.036651611328125,0.036651611328125,0.03692626953125,0.03668212890625,0.03692626953125,0.036956787109375,0.036773681640625,0.037078857421875,0.036956787109375,0.0369873046875,0.036834716796875,0.036895751953125
34,0.03704833984375,0.036712646484375,0.037078857421875,0.037200927734375,0.036834716796875,0.036834716796875,0.037261962890625,0.037353515625,0.037017822265625,0.0369873046875,0.037017822265625,0.037109375,0.037139892578125,0.036865234375,0.03692626953125,0.036834716796875,0.03704833984375,0.037109375,0.036895751953125,0.037017822265625,0.036773681640625,0.0367431640625,0.03704833984375,0.036773681640625,0.037017822265625,0.037078857421875,0.036865234375,0.037200927734375,0.037078857421875,0.037109375,0.036956787109375,0.0369873046875
35,0.037139892578125,0.03680419921875,0.03717041015625,0.037322998046875,0.03692626953125,0.03692626953125,0.037384033203125,0.037445068359375,0.037109375,0.037078857421875,0.037139892578125,0.0372314453125,0.037261962890625,0.036956787109375,0.037017822265625,0.03692626953125,0.037139892578125,0.037200927734375,0.0369873046875,0.037109375,0.036865234375,0.036834716796875,0.037139892578125,0.036834716796875,0.037109375,0.03717041015625,0.036956787109375,0.03729248046875,0.037200927734375,0.037200927734375,0.03704833984375,0.037078857421875
36,0.037261962890625,0.03692626953125,0.037261962890625,0.037445068359375,0.03704833984375,0.037017822265625,0.037506103515625,0.03759765625,0.0372314453125,0.037200927734375,0.037261962890625,0.037353515625,0.037384033203125,0.037078857421875,0.037139892578125,0.03704833984375,0.037261962890625,0.037322998046875,0.037109375,0.0372314453125,0.0369873046875,0.03692626953125,0.03729248046875,0.036956787109375,0.0372314453125,0.03729248046875,0.037078857421875,0.037384033203125,0.037322998046875,0.037322998046875,0.037139892578125,0.037200927734375
37,0.037384033203125,0.037017822265625,0.037353515625,0.03753662109375,0.037139892578125,0.037109375,0.037628173828125,0.0377197265625,0.037353515625,0.037322998046875,0.037353515625,0.0374755859375,0.0374755859375,0.03717041015625,0.0372314453125,0.037139892578125,0.037353515625,0.037445068359375,0.03717041015625,0.037353515625,0.037078857421875,0.0369873046875,0.037384033203125,0.03704833984375,0.037322998046875,0.03741455078125,0.03717041015625,0.0374755859375,0.03741455078125,0.03741455078125,0.0372314453125,0.03729248046875
38,0.0374755859375,0.037109375,0.0374755859375,0.037628173828125,0.037261962890625,0.0372314453125,0.037750244140625,0.037841796875,0.0374755859375,0.037445068359375,0.037445068359375,0.03759765625,0.037567138671875,0.03729248046875,0.037353515625,0.0372314453125,0.0374755859375,0.037567138671875,0.03729248046875,0.037506103515625,0.037200927734375,0.037109375,0.0374755859375,0.037139892578125,0.037445068359375,0.037567138671875,0.03729248046875,0.03759765625,0.03753662109375,0.03753662109375,0.037353515625,0.037445068359375
39,0.03759765625,0.0372314453125,0.03759765625,0.03778076171875,0.037353515625,0.037353515625,0.03790283203125,0.037994384765625,0.03759765625,0.03759765625,0.037567138671875,0.037750244140625,0.037689208984375,0.03741455078125,0.0374755859375,0.037353515625,0.03759765625,0.037689208984375,0.03741455078125,0.037628173828125,0.037322998046875,0.037261962890625,0.037628173828125,0.037261962890625,0.03759765625,0.0377197265625,0.037445068359375,0.0377197265625,0.03765869140625,0.037689208984375,0.037445068359375,0.037567138671875
40,0.037750244140625,0.03741455078125,0.03778076171875,0.0379638671875,0.037506103515625,0.03753662109375,0.0380859375,0.03814697265625,0.037750244140625,0.0377197265625,0.037750244140625,0.037933349609375,0.037872314453125,0.03759765625,0.03765869140625,0.03753662109375,0.03778076171875,0.037872314453125,0.03759765625,0.037811279296875,0.037506103515625,0.037445068359375,0.037841796875,0.0374755859375,0.037811279296875,0.037933349609375,0.03759765625,0.03790283203125,0.037872314453125,0.03790283203125,0.03759765625,0.037750244140625
41,0.037811279296875,0.0374755859375,0.037841796875,0.038055419921875,0.037567138671875,0.03759765625,0.03814697265625,0.038238525390625,0.037811279296875,0.03778076171875,0.037841796875,0.037994384765625,0.037933349609375,0.03765869140625,0.0377197265625,0.03759765625,0.037841796875,0.037933349609375,0.03765869140625,0.037872314453125,0.037567138671875,0.037506103515625,0.03790283203125,0.03753662109375,0.037872314453125,0.03802490234375,0.03765869140625,0.0379638671875,0.037933349609375,0.0379638671875,0.03765869140625,0.037811279296875
42,0.0379638671875,0.03765869140625,0.03802490234375,0.0382080078125,0.037750244140625,0.03778076171875,0.038299560546875,0.038421630859375,0.037994384765625,0.0379638671875,0.037994384765625,0.038177490234375,0.038055419921875,0.037841796875,0.03790283203125,0.037750244140625,0.037994384765625,0.038116455078125,0.037811279296875,0.03802490234375,0.0377197265625,0.03765869140625,0.0380859375,0.037689208984375,0.038055419921875,0.03814697265625,0.037811279296875,0.038116455078125,0.0380859375,0.038116455078125,0.037841796875,0.0379638671875
43,0.0380859375,0.03778076171875,0.03814697265625,0.038330078125,0.037872314453125,0.03790283203125,0.038421630859375,0.038543701171875,0.038116455078125,0.0380859375,0.038116455078125,0.038299560546875,0.03814697265625,0.0379638671875,0.03802490234375,0.037872314453125,0.0380859375,0.0382080078125,0.03790283203125,0.03814697265625,0.037841796875,0.037750244140625,0.0382080078125,0.037841796875,0.038177490234375,0.038299560546875,0.037933349609375,0.0382080078125,0.0382080078125,0.03826904296875,0.037933349609375,0.038055419921875
44,0.038299560546875,0.037994384765625,0.038360595703125,0.03857421875,0.0380859375,0.038116455078125,0.038665771484375,0.03875732421875,0.038330078125,0.03826904296875,0.038360595703125,0.03851318359375,0.038360595703125,0.0382080078125,0.0382080078125,0.0380859375,0.03826904296875,0.0384521484375,0.038116455078125,0.038360595703125,0.03802490234375,0.0379638671875,0.03839111328125,0.03802490234375,0.03839111328125,0.03851318359375,0.038177490234375,0.0384521484375,0.038421630859375,0.038482666015625,0.03814697265625,0.03826904296875
45,0.0384521484375,0.03814697265625,0.03851318359375,0.038726806640625,0.0382080078125,0.03826904296875,0.038818359375,0.038909912109375,0.038482666015625,0.03839111328125,0.03851318359375,0.038665771484375,0.038482666015625,0.038360595703125,0.038330078125,0.0382080078125,0.038360595703125,0.038604736328125,0.03826904296875,0.038482666015625,0.03814697265625,0.038116455078125,0.03851318359375,0.03814697265625,0.038543701171875,0.0386962890625,0.038360595703125,0.03857421875,0.038543701171875,0.038665771484375,0.038299560546875,0.038421630859375
46,0.038543701171875,0.038299560546875,0.03863525390625,0.03887939453125,0.038330078125,0.03839111328125,0.0389404296875,0.039031982421875,0.038604736328125,0.03851318359375,0.03863525390625,0.038818359375,0.038604736328125,0.03851318359375,0.0384521484375,0.038360595703125,0.038482666015625,0.038726806640625,0.03839111328125,0.03863525390625,0.03826904296875,0.038238525390625,0.03863525390625,0.038330078125,0.0386962890625,0.038848876953125,0.038482666015625,0.038726806640625,0.0386962890625,0.038787841796875,0.03839111328125,0.038543701171875
47,0.038726806640625,0.0384521484375,0.038787841796875,0.039093017578125,0.03851318359375,0.03857421875,0.03912353515625,0.039215087890625,0.03875732421875,0.038665771484375,0.038818359375,0.03900146484375,0.038787841796875,0.0386962890625,0.03863525390625,0.038543701171875,0.038665771484375,0.03887939453125,0.038604736328125,0.038818359375,0.0384521484375,0.038421630859375,0.038787841796875,0.03851318359375,0.03887939453125,0.039031982421875,0.038665771484375,0.038909912109375,0.03887939453125,0.03900146484375,0.03857421875,0.038726806640625
48,0.038909912109375,0.038665771484375,0.03900146484375,0.039276123046875,0.038726806640625,0.038787841796875,0.039337158203125,0.039459228515625,0.038970947265625,0.03887939453125,0.039031982421875,0.039215087890625,0.038970947265625,0.038909912109375,0.038848876953125,0.03875732421875,0.038909912109375,0.039154052734375,0.038848876953125,0.0390625,0.0386962890625,0.03863525390625,0.039031982421875,0.0386962890625,0.039093017578125,0.03924560546875,0.03887939453125,0.03912353515625,0.03912353515625,0.03924560546875,0.038787841796875,0.038909912109375
49,0.039154052734375,0.038909912109375,0.039215087890625,0.039520263671875,0.0389404296875,0.039031982421875,0.039581298828125,0.039703369140625,0.0391845703125,0.03912353515625,0.039276123046875,0.03948974609375,0.039215087890625,0.039154052734375,0.0390625,0.03900146484375,0.039154052734375,0.0394287109375,0.039093017578125,0.039337158203125,0.038909912109375,0.03887939453125,0.039276123046875,0.038909912109375,0.039337158203125,0.03948974609375,0.03912353515625,0.039398193359375,0.039398193359375,0.039459228515625,0.0390625,0.03912353515625
50,0.03936767578125,0.03912353515625,0.039459228515625,0.03973388671875,0.03912353515625,0.039215087890625,0.039825439453125,0.0399169921875,0.039398193359375,0.039337158203125,0.03955078125,0.039703369140625,0.039459228515625,0.039398193359375,0.039276123046875,0.0391845703125,0.03936767578125,0.03961181640625,0.039306640625,0.039581298828125,0.039093017578125,0.039093017578125,0.0394287109375,0.03912353515625,0.03955078125,0.03973388671875,0.039337158203125,0.0396728515625,0.03961181640625,0.0396728515625,0.039276123046875,0.039337158203125
51,0.03955078125,0.039306640625,0.03961181640625,0.039886474609375,0.039276123046875,0.03936767578125,0.03997802734375,0.04010009765625,0.03955078125,0.03948974609375,0.039703369140625,0.039825439453125,0.03961181640625,0.03955078125,0.0394287109375,0.039337158203125,0.039520263671875,0.039794921875,0.039459228515625,0.039764404296875,0.03924560546875,0.03924560546875,0.03961181640625,0.039306640625,0.039703369140625,0.039886474609375,0.039520263671875,0.039794921875,0.039764404296875,0.039794921875,0.0394287109375,0.03948974609375
52,0.0396728515625,0.03955078125,0.039825439453125,0.040069580078125,0.03948974609375,0.039581298828125,0.0401611328125,0.040283203125,0.03973388671875,0.0396728515625,0.0399169921875,0.040008544921875,0.039764404296875,0.039703369140625,0.03961181640625,0.03948974609375,0.039703369140625,0.03997802734375,0.03961181640625,0.039947509765625,0.0394287109375,0.039398193359375,0.03973388671875,0.03948974609375,0.03985595703125,0.040008544921875,0.0396728515625,0.039947509765625,0.0399169921875,0.039947509765625,0.039581298828125,0.03961181640625
53,0.0399169921875,0.03985595703125,0.04010009765625,0.04034423828125,0.039764404296875,0.039886474609375,0.040435791015625,0.040557861328125,0.040008544921875,0.039947509765625,0.04022216796875,0.040283203125,0.0400390625,0.03997802734375,0.03985595703125,0.039764404296875,0.039947509765625,0.040283203125,0.039886474609375,0.040252685546875,0.039703369140625,0.039703369140625,0.0400390625,0.039825439453125,0.040130615234375,0.040283203125,0.03997802734375,0.040252685546875,0.0401611328125,0.040191650390625,0.03985595703125,0.03985595703125
54,0.040069580078125,0.0400390625,0.040283203125,0.04052734375,0.039886474609375,0.0400390625,0.04058837890625,0.040740966796875,0.0401611328125,0.040069580078125,0.0404052734375,0.040435791015625,0.040191650390625,0.0401611328125,0.0400390625,0.039947509765625,0.040130615234375,0.04046630859375,0.040069580078125,0.0404052734375,0.03985595703125,0.03985595703125,0.040191650390625,0.03997802734375,0.040313720703125,0.040435791015625,0.0401611328125,0.0404052734375,0.040313720703125,0.04034423828125,0.03997802734375,0.040008544921875
55,0.04022216796875,0.04022216796875,0.04046630859375,0.040679931640625,0.0400390625,0.0401611328125,0.040740966796875,0.040863037109375,0.04034423828125,0.040191650390625,0.040557861328125,0.04058837890625,0.040374755859375,0.040313720703125,0.04022216796875,0.040130615234375,0.040313720703125,0.040618896484375,0.040252685546875,0.040618896484375,0.0400390625,0.040008544921875,0.04034423828125,0.040130615234375,0.04046630859375,0.040618896484375,0.040313720703125,0.040557861328125,0.040435791015625,0.040496826171875,0.04010009765625,0.040130615234375
56,0.04034423828125,0.04034423828125,0.04058837890625,0.040802001953125,0.0401611328125,0.040252685546875,0.040863037109375,0.04095458984375,0.04046630859375,0.040283203125,0.0406494140625,0.040679931640625,0.040496826171875,0.0404052734375,0.040313720703125,0.040252685546875,0.040435791015625,0.04071044921875,0.040374755859375,0.040740966796875,0.0401611328125,0.040130615234375,0.04046630859375,0.040252685546875,0.04058837890625,0.040771484375,0.0404052734375,0.040679931640625,0.040557861328125,0.040557861328125,0.04022216796875,0.040252685546875
57,0.040496826171875,0.040496826171875,0.04071044921875,0.04095458984375,0.040283203125,0.040374755859375,0.041046142578125,0.041107177734375,0.040618896484375,0.040435791015625,0.040802001953125,0.040863037109375,0.0406494140625,0.04058837890625,0.04046630859375,0.04046630859375,0.04058837890625,0.0408935546875,0.040557861328125,0.040924072265625,0.040313720703125,0.040283203125,0.040618896484375,0.040435791015625,0.040771484375,0.04095458984375,0.040557861328125,0.040863037109375,0.040740966796875,0.040740966796875,0.040374755859375,0.040435791015625
58,0.040557861328125,0.04058837890625,0.040771484375,0.041015625,0.04034423828125,0.040435791015625,0.041107177734375,0.041168212890625,0.040679931640625,0.040496826171875,0.0408935546875,0.040924072265625,0.04071044921875,0.040679931640625,0.04052734375,0.040557861328125,0.040679931640625,0.04095458984375,0.040618896484375,0.041015625,0.0404052734375,0.040374755859375,0.040679931640625,0.04052734375,0.04083251953125,0.041015625,0.0406494140625,0.04095458984375,0.040802001953125,0.04083251953125,0.04046630859375,0.040496826171875
59,0.0406494140625,0.040679931640625,0.040863037109375,0.041107177734375,0.040435791015625,0.04052734375,0.04119873046875,0.041229248046875,0.040771484375,0.040557861328125,0.041015625,0.041015625,0.04083251953125,0.040802001953125,0.0406494140625,0.040679931640625,0.040771484375,0.04107666015625,0.04071044921875,0.041107177734375,0.04052734375,0.040496826171875,0.04083251953125,0.040618896484375,0.04095458984375,0.0411376953125,0.040771484375,0.04107666015625,0.040924072265625,0.04095458984375,0.040557861328125,0.04058837890625
60,0.040740966796875,0.040771484375,0.04095458984375,0.04119873046875,0.04052734375,0.04058837890625,0.041290283203125,0.04132080078125,0.04083251953125,0.0406494140625,0.041107177734375,0.041107177734375,0.0408935546875,0.0408935546875,0.040740966796875,0.040740966796875,0.040863037109375,0.041168212890625,0.040771484375,0.041168212890625,0.04058837890625,0.040557861328125,0.040924072265625,0.040679931640625,0.041015625,0.041229248046875,0.040863037109375,0.041168212890625,0.041046142578125,0.041046142578125,0.0406494140625,0.040679931640625
61,0.040771484375,0.040802001953125,0.041015625,0.041229248046875,0.040557861328125,0.040618896484375,0.041351318359375,0.0413818359375,0.040863037109375,0.04071044921875,0.0411376953125,0.0411376953125,0.040924072265625,0.040924072265625,0.040771484375,0.040771484375,0.0408935546875,0.04119873046875,0.040802001953125,0.04119873046875,0.040618896484375,0.04058837890625,0.04095458984375,0.04071044921875,0.041046142578125,0.041290283203125,0.0408935546875,0.041229248046875,0.041107177734375,0.041107177734375,0.04071044921875,0.040740966796875
62,0.040863037109375,0.0408935546875,0.041107177734375,0.041351318359375,0.040618896484375,0.04071044921875,0.041412353515625,0.041473388671875,0.040924072265625,0.040802001953125,0.041259765625,0.041229248046875,0.041015625,0.041015625,0.040863037109375,0.040863037109375,0.04095458984375,0.041290283203125,0.040863037109375,0.041290283203125,0.040679931640625,0.040679931640625,0.041015625,0.040802001953125,0.041107177734375,0.041351318359375,0.040985107421875,0.04132080078125,0.04119873046875,0.04119873046875,0.040802001953125,0.04083251953125
63,0.04095458984375,0.041015625,0.041229248046875,0.04150390625,0.040740966796875,0.040802001953125,0.041534423828125,0.04156494140625,0.041015625,0.040924072265625,0.0413818359375,0.041351318359375,0.0411376953125,0.0411376953125,0.040985107421875,0.040985107421875,0.04107666015625,0.041412353515625,0.040985107421875,0.041412353515625,0.040771484375,0.040802001953125,0.0411376953125,0.040924072265625,0.041229248046875,0.041473388671875,0.0411376953125,0.041412353515625,0.04132080078125,0.0413818359375,0.040924072265625,0.040924072265625
64,0.041107177734375,0.04119873046875,0.0413818359375,0.04168701171875,0.040924072265625,0.04095458984375,0.041717529296875,0.041748046875,0.041229248046875,0.041168212890625,0.041595458984375,0.04156494140625,0.041351318359375,0.041351318359375,0.04119873046875,0.04119873046875,0.041290283203125,0.041656494140625,0.041168212890625,0.0416259765625,0.040985107421875,0.04095458984375,0.041351318359375,0.04107666015625,0.04144287109375,0.041656494140625,0.04132080078125,0.041595458984375,0.041534423828125,0.0416259765625,0.0411376953125,0.0411376953125
65,0.04132080078125,0.0413818359375,0.04156494140625,0.0418701171875,0.041107177734375,0.0411376953125,0.041900634765625,0.041900634765625,0.04144287109375,0.041351318359375,0.04180908203125,0.041778564453125,0.04156494140625,0.04156494140625,0.0413818359375,0.041412353515625,0.041473388671875,0.041900634765625,0.041351318359375,0.041839599609375,0.04119873046875,0.041168212890625,0.041534423828125,0.041290283203125,0.041656494140625,0.041839599609375,0.041473388671875,0.041748046875,0.041717529296875,0.041839599609375,0.04132080078125,0.04132080078125
66,0.04144287109375,0.04150390625,0.041656494140625,0.041961669921875,0.04119873046875,0.041229248046875,0.042022705078125,0.0419921875,0.04156494140625,0.04144287109375,0.041900634765625,0.041900634765625,0.041656494140625,0.041656494140625,0.04150390625,0.041534423828125,0.041595458984375,0.0419921875,0.041473388671875,0.041961669921875,0.041290283203125,0.041290283203125,0.04168701171875,0.041412353515625,0.041748046875,0.041961669921875,0.04156494140625,0.041839599609375,0.04180908203125,0.041961669921875,0.04144287109375,0.04144287109375
67,0.04156494140625,0.041656494140625,0.041778564453125,0.0421142578125,0.04132080078125,0.041351318359375,0.04217529296875,0.042144775390625,0.041717529296875,0.04156494140625,0.042022705078125,0.04205322265625,0.041778564453125,0.041778564453125,0.041656494140625,0.041656494140625,0.041717529296875,0.042144775390625,0.041595458984375,0.0421142578125,0.04144287109375,0.041412353515625,0.041839599609375,0.041534423828125,0.0418701171875,0.0421142578125,0.041717529296875,0.042022705078125,0.04193115234375,0.0421142578125,0.041595458984375,0.04156494140625
68,0.041717529296875,0.041778564453125,0.041900634765625,0.042236328125,0.04144287109375,0.041473388671875,0.042327880859375,0.042266845703125,0.0418701171875,0.04168701171875,0.0421142578125,0.04217529296875,0.041900634765625,0.041900634765625,0.041778564453125,0.041778564453125,0.04180908203125,0.042266845703125,0.041717529296875,0.042236328125,0.04156494140625,0.04156494140625,0.041961669921875,0.04168701171875,0.0419921875,0.042236328125,0.041839599609375,0.042144775390625,0.04205322265625,0.042236328125,0.04168701171875,0.041656494140625
69,0.04180908203125,0.0418701171875,0.0419921875,0.042327880859375,0.041534423828125,0.04156494140625,0.04241943359375,0.0423583984375,0.0419921875,0.041778564453125,0.042236328125,0.042266845703125,0.042022705078125,0.0419921875,0.0418701171875,0.041839599609375,0.04193115234375,0.042327880859375,0.04180908203125,0.042327880859375,0.0416259765625,0.041656494140625,0.042022705078125,0.041778564453125,0.042083740234375,0.04229736328125,0.041900634765625,0.042205810546875,0.042144775390625,0.042327880859375,0.041748046875,0.041748046875
70,0.041961669921875,0.04205322265625,0.042144775390625,0.042510986328125,0.041656494140625,0.041748046875,0.042572021484375,0.042572021484375,0.04217529296875,0.041961669921875,0.042449951171875,0.04248046875,0.042205810546875,0.04217529296875,0.04205322265625,0.04205322265625,0.042144775390625,0.042510986328125,0.0419921875,0.04254150390625,0.04180908203125,0.041839599609375,0.042205810546875,0.041961669921875,0.042236328125,0.04248046875,0.04205322265625,0.0423583984375,0.042266845703125,0.04248046875,0.0418701171875,0.041900634765625
71,0.042205810546875,0.04229736328125,0.042327880859375,0.042724609375,0.0418701171875,0.041961669921875,0.04278564453125,0.04278564453125,0.042388916015625,0.042205810546875,0.042694091796875,0.042694091796875,0.04241943359375,0.042388916015625,0.042266845703125,0.04229736328125,0.0423583984375,0.042724609375,0.042205810546875,0.04278564453125,0.0419921875,0.042022705078125,0.04241943359375,0.04217529296875,0.04241943359375,0.042724609375,0.042266845703125,0.04254150390625,0.04248046875,0.042724609375,0.042083740234375,0.042083740234375
72,0.042327880859375,0.04248046875,0.042510986328125,0.04290771484375,0.042083740234375,0.042144775390625,0.042938232421875,0.042938232421875,0.042633056640625,0.04241943359375,0.04290771484375,0.0428466796875,0.0426025390625,0.042572021484375,0.042449951171875,0.04241943359375,0.04248046875,0.0428466796875,0.0423583984375,0.04290771484375,0.0421142578125,0.0421142578125,0.04254150390625,0.04229736328125,0.04254150390625,0.042816162109375,0.0423583984375,0.042633056640625,0.042633056640625,0.042816162109375,0.042236328125,0.04217529296875
73,0.042572021484375,0.042724609375,0.04278564453125,0.043212890625,0.0423583984375,0.042449951171875,0.043182373046875,0.043212890625,0.042816162109375,0.04266357421875,0.043121337890625,0.043121337890625,0.04290771484375,0.0428466796875,0.042724609375,0.04266357421875,0.042755126953125,0.04315185546875,0.0426025390625,0.043182373046875,0.0423583984375,0.042388916015625,0.04278564453125,0.042572021484375,0.042816162109375,0.043121337890625,0.04266357421875,0.04296875,0.042999267578125,0.043060302734375,0.0428466796875,0.042816162109375
74,0.04302978515625,0.043060302734375,0.043182373046875,0.0435791015625,0.0426025390625,0.042877197265625,0.043548583984375,0.043548583984375,0.043243408203125,0.043060302734375,0.04351806640625,0.04345703125,0.043243408203125,0.043182373046875,0.04302978515625,0.04296875,0.04302978515625,0.043487548828125,0.04290771484375,0.04351806640625,0.042633056640625,0.042694091796875,0.0430908203125,0.042816162109375,0.0430908203125,0.043365478515625,0.042938232421875,0.043182373046875,0.04327392578125,0.043304443359375,0.04302978515625,0.04296875
75,0.043243408203125,0.043243408203125,0.04339599609375,0.043792724609375,0.042755126953125,0.0430908203125,0.043792724609375,0.04376220703125,0.043487548828125,0.0433349609375,0.04376220703125,0.043731689453125,0.043548583984375,0.043487548828125,0.0433349609375,0.043304443359375,0.0433349609375,0.043792724609375,0.043182373046875,0.043792724609375,0.042877197265625,0.042938232421875,0.04327392578125,0.042999267578125,0.04327392578125,0.043548583984375,0.043121337890625,0.043365478515625,0.04345703125,0.04351806640625,0.043212890625,0.04302978515625
76,0.04345703125,0.04345703125,0.043670654296875,0.04400634765625,0.0430908203125,0.04339599609375,0.04425048828125,0.044097900390625,0.0440673828125,0.04388427734375,0.04437255859375,0.044036865234375,0.043853759765625,0.043853759765625,0.043548583984375,0.04351806640625,0.043426513671875,0.043975830078125,0.0433349609375,0.043975830078125,0.04302978515625,0.043182373046875,0.043487548828125,0.0433349609375,0.04345703125,0.043853759765625,0.043365478515625,0.043701171875,0.04376220703125,0.043701171875,0.04345703125,0.043212890625
77,0.043304443359375,0.04327392578125,0.044036865234375,0.0440673828125,0.044097900390625,0.0443115234375,0.046844482421875,0.0455322265625,0.048004150390625,0.047637939453125,0.04913330078125,0.046234130859375,0.046417236328125,0.04656982421875,0.045166015625,0.044525146484375,0.04412841796875,0.04449462890625,0.043548583984375,0.04388427734375,0.04290771484375,0.0433349609375,0.043731689453125,0.044189453125,0.0433349609375,0.044586181640625,0.043853759765625,0.044677734375,0.043609619140625,0.043701171875,0.04315185546875,0.043304443359375
78,0.043792724609375,0.04345703125,0.044677734375,0.044281005859375,0.045135498046875,0.045379638671875,0.0491943359375,0.04718017578125,0.05181884765625,0.05120849609375,0.05340576171875,0.048187255859375,0.04913330078125,0.04901123046875,0.047088623046875,0.045745849609375,0.045196533203125,0.04571533203125,0.04437255859375,0.044586181640625,0.043243408203125,0.043853759765625,0.044097900390625,0.04559326171875,0.04339599609375,0.045166015625,0.04412841796875,0.04559326171875,0.04339599609375,0.043731689453125,0.04290771484375,0.04345703125
79,0.04461669921875,0.0440673828125,0.045501708984375,0.045684814453125,0.0458984375,0.04730224609375,0.0511474609375,0.05023193359375,0.054107666015625,0.054840087890625,0.0565185546875,0.051177978515625,0.051849365234375,0.051727294921875,0.04937744140625,0.046661376953125,0.0477294921875,0.047027587890625,0.046356201171875,0.045166015625,0.046234130859375,0.04583740234375,0.047119140625,0.046539306640625,0.047210693359375,0.047607421875,0.047454833984375,0.047088623046875,0.046417236328125,0.04742431640625,0.04486083984375,0.044769287109375
80,0.04364013671875,0.04315185546875,0.04510498046875,0.04510498046875,0.04608154296875,0.047607421875,0.053009033203125,0.0509033203125,0.056884765625,0.05718994140625,0.059600830078125,0.052337646484375,0.05340576171875,0.0531005859375,0.050445556640625,0.047332763671875,0.048980712890625,0.04779052734375,0.047454833984375,0.04608154296875,0.048095703125,0.046783447265625,0.048309326171875,0.046722412109375,0.049224853515625,0.047760009765625,0.04833984375,0.046417236328125,0.048492431640625,0.0498046875,0.045440673828125,0.0438232421875
81,0.04443359375,0.045013427734375,0.046051025390625,0.04632568359375,0.04638671875,0.04833984375,0.0533447265625,0.05120849609375,0.0570068359375,0.05743408203125,0.059722900390625,0.052886962890625,0.0535888671875,0.053558349609375,0.05072021484375,0.048126220703125,0.049102783203125,0.04840087890625,0.047760009765625,0.04705810546875,0.048370361328125,0.04742431640625,0.04937744140625,0.04718017578125,0.050323486328125,0.049102783203125,0.04986572265625,0.047454833984375,0.048980712890625,0.0509033203125,0.04571533203125,0.04376220703125
82,0.043975830078125,0.044830322265625,0.0457763671875,0.04620361328125,0.046142578125,0.0482177734375,0.053192138671875,0.051177978515625,0.0570068359375,0.057373046875,0.059814453125,0.052886962890625,0.0537109375,0.0538330078125,0.051300048828125,0.0484619140625,0.049713134765625,0.04925537109375,0.0501708984375,0.04791259765625,0.05072021484375,0.0496826171875,0.051422119140625,0.048095703125,0.051177978515625,0.050079345703125,0.050445556640625,0.048065185546875,0.048858642578125,0.051116943359375,0.045501708984375,0.043853759765625
83,0.0443115234375,0.045074462890625,0.04620361328125,0.0465087890625,0.04656982421875,0.048675537109375,0.053680419921875,0.051422119140625,0.0574951171875,0.05767822265625,0.06036376953125,0.053070068359375,0.054290771484375,0.05450439453125,0.051849365234375,0.048858642578125,0.050140380859375,0.049713134765625,0.050750732421875,0.048248291015625,0.05120849609375,0.050201416015625,0.0518798828125,0.048370361328125,0.0513916015625,0.050323486328125,0.050628662109375,0.048187255859375,0.048736572265625,0.051055908203125,0.04534912109375,0.0438232421875
