Time (sec),Center,V
17.116500000000002,ca,9.271662139860385e-05
17.116500000000002,cb,0.00046399759371712566
17.118000000000002,ca,9.340333940935553e-05
17.118000000000002,cb,0.00046399759371712566
17.119500000000002,ca,9.167463933061876e-05
17.119500000000002,cb,0.00046399759371712566
17.121000000000002,ca,9.034406906261416e-05
17.121000000000002,cb,0.00046399759371712566
17.122500000000002,ca,8.960659195593946e-05
17.122500000000002,cb,0.00046399759371712566
17.124000000000002,ca,8.765298712083925e-05
17.124000000000002,cb,0.00046399759371712566
17.125500000000002,ca,8.492392977240836e-05
17.125500000000002,cb,0.00046399759371712566
17.127000000000002,ca,8.358917059839618e-05
17.127000000000002,cb,0.00046399759371712566
17.128500000000003,ca,8.231591049611085e-05
17.128500000000003,cb,0.00046399759371712566
17.130000000000003,ca,8.170787419593669e-05
17.130000000000003,cb,0.00046399759371712566
17.1315,ca,8.115703032111074e-05
17.1315,cb,0.00046399759371712566
17.133,ca,7.760447183274534e-05
17.133,cb,0.00046399759371712566
17.1345,ca,7.550099304410832e-05
17.1345,cb,0.00046399759371712566
17.136,ca,7.420008671621509e-05
17.136,cb,0.00046399759371712566
17.1375,ca,7.360948167423702e-05
17.1375,cb,0.00046399759371712566
17.139,ca,7.307793713645675e-05
17.139,cb,0.00046399759371712566
17.1405,ca,7.12814702148969e-05
17.1405,cb,0.00046399759371712566
17.142,ca,7.345704324581583e-05
17.142,cb,0.00046399759371712566
17.1435,ca,7.541505897364289e-05
17.1435,cb,0.00046399759371712566
17.145,ca,7.472215186175598e-05
17.145,cb,0.00046399759371712566
17.1465,ca,7.437405045603645e-05
17.1465,cb,0.00046399759371712566
17.148,ca,7.50294320341077e-05
17.148,cb,0.00046399759371712566
17.1495,ca,7.585172843486621e-05
17.1495,cb,0.00046399759371712566
17.151,ca,7.656350642084351e-05
17.151,cb,0.00046399759371712566
17.1525,ca,7.675546368338221e-05
17.1525,cb,0.00046399759371712566
17.154,ca,7.759809048047404e-05
17.154,cb,0.00046399759371712566
17.1555,ca,7.833503620945288e-05
17.1555,cb,0.00046399759371712566
17.157,ca,7.76707613608883e-05
17.157,cb,0.00046399759371712566
17.1585,ca,7.603585062225624e-05
17.1585,cb,0.00046399759371712566
17.16,ca,7.637370260033405e-05
17.16,cb,0.00046399759371712566
17.1615,ca,7.667776938060409e-05
17.1615,cb,0.00046399759371712566
17.163,ca,7.485338978500332e-05
17.163,cb,0.00046399759371712566
17.1645,ca,7.353839084495376e-05
17.1645,cb,0.00046399759371712566
17.166,ca,7.271495896042803e-05
17.166,cb,0.00046399759371712566
17.1675,ca,7.442194335809915e-05
17.1675,cb,0.00046399759371712566
17.169,ca,7.595822931600316e-05
17.169,cb,0.00046399759371712566
17.1705,ca,7.48279487417151e-05
17.1705,cb,0.00046399759371712566
17.172,ca,7.24707299463261e-05
17.172,cb,0.00046399759371712566
17.1735,ca,7.313859102814468e-05
17.1735,cb,0.00046399759371712566
17.175,ca,7.417629378675855e-05
17.175,cb,0.00046399759371712566
17.1765,ca,7.497530209653886e-05
17.1765,cb,0.00046399759371712566
17.178,ca,7.63582589418106e-05
17.178,cb,0.00046399759371712566
17.1795,ca,7.654032803231509e-05
17.1795,cb,0.00046399759371712566
17.181,ca,7.568388354807802e-05
17.181,cb,0.00046399759371712566
17.1825,ca,7.491308351226466e-05
17.1825,cb,0.00046399759371712566
17.184,ca,7.431716170559724e-05
17.184,cb,0.00046399759371712566
17.1855,ca,7.65780697031596e-05
17.1855,cb,0.00046399759371712566
17.187,ca,7.861288690096571e-05
17.187,cb,0.00046399759371712566
17.1885,ca,8.065441445643279e-05
17.1885,cb,0.00046399759371712566
17.19,ca,8.69404346896976e-05
17.19,cb,0.00046399759371712566
17.1915,ca,9.259106381582366e-05
17.1915,cb,0.00046399759371712566
17.193,ca,8.883718323372381e-05
17.193,cb,0.00046399759371712566
17.1945,ca,8.607073323114395e-05
17.1945,cb,0.00046399759371712566
17.196,ca,8.352508623962122e-05
17.196,cb,0.00046399759371712566
17.1975,ca,8.424736975330224e-05
17.1975,cb,0.00046399759371712566
17.199,ca,8.489742491561517e-05
17.199,cb,0.00046399759371712566
17.2005,ca,8.402016223995752e-05
17.2005,cb,0.00046399759371712566
17.202,ca,8.460262549891319e-05
17.202,cb,0.00046399759371712566
17.203500000000002,ca,8.640011840306841e-05
17.203500000000002,cb,0.00046399759371712566
17.205000000000002,ca,8.797044438589818e-05
17.205000000000002,cb,0.00046399759371712566
17.206500000000002,ca,8.724823899882483e-05
17.206500000000002,cb,0.00046399759371712566
17.208000000000002,ca,8.57674268912588e-05
17.208000000000002,cb,0.00046399759371712566
17.209500000000002,ca,8.443469599444938e-05
17.209500000000002,cb,0.00046399759371712566
17.211000000000002,ca,8.161097115964444e-05
17.211000000000002,cb,0.00046399759371712566
17.212500000000002,ca,7.905030063702994e-05
17.212500000000002,cb,0.00046399759371712566
17.214000000000002,ca,7.921751945717336e-05
17.214000000000002,cb,0.00046399759371712566
17.215500000000002,ca,8.038645868848652e-05
17.215500000000002,cb,0.00046399759371712566
17.217000000000002,ca,8.023646276650702e-05
17.217000000000002,cb,0.00046399759371712566
17.218500000000002,ca,8.08192566371484e-05
17.218500000000002,cb,0.00046399759371712566
17.220000000000002,ca,8.273468749629101e-05
17.220000000000002,cb,0.00046399759371712566
17.221500000000002,ca,8.273468749629101e-05
17.221500000000002,cb,0.00046516177340998917
17.223000000000003,ca,8.273468749629101e-05
17.223000000000003,cb,0.0004669904291513552
17.224500000000003,ca,9.213872210196418e-05
17.224500000000003,cb,0.0004669904291513552
17.226,ca,9.243477624935032e-05
17.226,cb,0.0004669904291513552
17.2275,ca,9.507314943322437e-05
17.2275,cb,0.0004669904291513552
17.229,ca,9.712900181231927e-05
17.229,cb,0.0004669904291513552
17.2305,ca,9.374336425793785e-05
17.2305,cb,0.0004669904291513552
17.232,ca,9.092366176520035e-05
17.232,cb,0.0004669904291513552
17.2335,ca,9.021534944847626e-05
17.2335,cb,0.0004669904291513552
17.235,ca,9.207043830233204e-05
17.235,cb,0.0004669904291513552
17.2365,ca,9.374001827080225e-05
17.2365,cb,0.0004669904291513552
17.238,ca,9.212185245700351e-05
17.238,cb,0.0004669904291513552
17.2395,ca,8.808538645473465e-05
17.2395,cb,0.0004669904291513552
17.241,ca,8.337612716900155e-05
17.241,cb,0.0004669904291513552
17.2425,ca,8.422894455266438e-05
17.2425,cb,0.0004669904291513552
17.244,ca,8.499648019796093e-05
17.244,cb,0.0004669904291513552
17.2455,ca,8.442892090922333e-05
17.2455,cb,0.0004669904291513552
17.247,ca,8.376395072161372e-05
17.247,cb,0.0004669904291513552
17.2485,ca,8.360786140809745e-05
17.2485,cb,0.0004669904291513552
17.25,ca,8.346738102593282e-05
17.25,cb,0.0004669904291513552
17.2515,ca,8.066002004363196e-05
17.2515,cb,0.0004669904291513552
17.253,ca,7.798169704676004e-05
17.253,cb,0.0004669904291513552
17.2545,ca,7.772623818571159e-05
17.2545,cb,0.0004669904291513552
17.256,ca,8.08841208979494e-05
17.256,cb,0.0004669904291513552
17.2575,ca,8.372621533896343e-05
17.2575,cb,0.0004669904291513552
17.259,ca,8.21249236616834e-05
17.259,cb,0.0004669904291513552
17.2605,ca,8.104472439780557e-05
17.2605,cb,0.0004669904291513552
17.262,ca,8.66358646738809e-05
17.262,cb,0.0004669904291513552
17.2635,ca,9.298854978573144e-05
17.2635,cb,0.0004669904291513552
17.265,ca,9.2415540684117e-05
17.265,cb,0.0004669904291513552
17.2665,ca,8.932172010119922e-05
17.2665,cb,0.0004669904291513552
17.268,ca,8.857104175574679e-05
17.268,cb,0.0004669904291513552
17.2695,ca,8.789543124483959e-05
17.2695,cb,0.0004669904291513552
17.271,ca,8.532797503004973e-05
17.271,cb,0.0004669904291513552
17.2725,ca,8.396844700003413e-05
17.2725,cb,0.0004669904291513552
17.274,ca,8.567846714130855e-05
17.274,cb,0.0004669904291513552
17.2755,ca,8.721748526845552e-05
17.2755,cb,0.0004669904291513552
17.277,ca,8.71118431297991e-05
17.277,cb,0.0004669904291513552
17.2785,ca,8.657776091630693e-05
17.2785,cb,0.0004669904291513552
17.28,ca,8.609708692416397e-05
17.28,cb,0.0004669904291513552
17.2815,ca,8.553651650397009e-05
17.2815,cb,0.0004669904291513552
17.283,ca,8.38043317183774e-05
17.283,cb,0.0004669904291513552
17.2845,ca,8.311774884583485e-05
17.2845,cb,0.0004669904291513552
17.286,ca,8.22384982646446e-05
17.286,cb,0.0004669904291513552
17.2875,ca,8.217035565296497e-05
17.2875,cb,0.0004669904291513552
17.289,ca,8.434360525825881e-05
17.289,cb,0.0004669904291513552
17.2905,ca,8.413838826563342e-05
17.2905,cb,0.0004669904291513552
17.292,ca,8.28063836731842e-05
17.292,cb,0.0004669904291513552
17.2935,ca,8.590866665654682e-05
17.2935,cb,0.0004669904291513552
17.295,ca,8.870072134157319e-05
17.295,cb,0.0004669904291513552
17.2965,ca,8.805572571745522e-05
17.2965,cb,0.0004669904291513552
17.298000000000002,ca,8.74434302323288e-05
17.298000000000002,cb,0.0004669904291513552
17.299500000000002,ca,8.521371083216136e-05
17.299500000000002,cb,0.0004669904291513552
17.301000000000002,ca,8.241430014016477e-05
17.301000000000002,cb,0.0004669904291513552
17.302500000000002,ca,8.183154136570814e-05
17.302500000000002,cb,0.0004669904291513552
17.304000000000002,ca,8.164853020178397e-05
17.304000000000002,cb,0.0004669904291513552
17.305500000000002,ca,8.178909257317543e-05
17.305500000000002,cb,0.0004669904291513552
17.307000000000002,ca,8.155076630452537e-05
17.307000000000002,cb,0.0004669904291513552
17.308500000000002,ca,8.082466415660722e-05
17.308500000000002,cb,0.0004669904291513552
17.310000000000002,ca,8.017117222348088e-05
17.310000000000002,cb,0.0004669904291513552
17.311500000000002,ca,7.72059819804233e-05
17.311500000000002,cb,0.0004669904291513552
17.313000000000002,ca,7.477672237954085e-05
17.313000000000002,cb,0.0004669904291513552
17.314500000000002,ca,7.235032570251095e-05
17.314500000000002,cb,0.0004669904291513552
17.316000000000003,ca,7.226665525963258e-05
17.316000000000003,cb,0.0004669904291513552
17.317500000000003,ca,7.606787798561374e-05
17.317500000000003,cb,0.0004669904291513552
17.319,ca,7.948897843899678e-05
17.319,cb,0.0004669904291513552
17.3205,ca,8.105074248865348e-05
17.3205,cb,0.0004669904291513552
17.322,ca,8.337003155255858e-05
17.322,cb,0.0004669904291513552
17.3235,ca,8.838208530487014e-05
17.3235,cb,0.0004669904291513552
17.325,ca,9.271893803971799e-05
17.325,cb,0.0004669904291513552
17.3265,ca,9.595253567778663e-05
17.3265,cb,0.0004669904291513552
17.328,ca,9.966690964447796e-05
17.328,cb,0.0004669904291513552
17.3295,ca,9.98068659536913e-05
17.3295,cb,0.0004669904291513552
17.331,ca,9.731784101541867e-05
17.331,cb,0.0004669904291513552
17.3325,ca,9.380231012851976e-05
17.3325,cb,0.0004669904291513552
17.334,ca,9.228005685912572e-05
17.334,cb,0.0004669904291513552
17.3355,ca,9.120170560862357e-05
17.3355,cb,0.0004669904291513552
17.337,ca,8.943490864525882e-05
17.337,cb,0.0004669904291513552
17.3385,ca,9.44439642080709e-05
17.3385,cb,0.0004669904291513552
17.34,ca,9.895211421460178e-05
17.34,cb,0.0004669904291513552
17.3415,ca,9.688178785229035e-05
17.3415,cb,0.0004669904291513552
17.343,ca,9.492437341648922e-05
17.343,cb,0.0004669904291513552
17.3445,ca,9.524544454344176e-05
17.3445,cb,0.0004669904291513552
17.346,ca,9.7400201888156e-05
17.346,cb,0.0004669904291513552
17.3475,ca,9.933948349839881e-05
17.3475,cb,0.0004669904291513552
17.349,ca,0.00010011546197647907
17.349,cb,0.0004669904291513552
17.3505,ca,0.00010081384260675131
17.3505,cb,0.0004669904291513552
17.352,ca,0.00010270976763870975
17.352,cb,0.0004669904291513552
17.3535,ca,0.00010270976763870975
17.3535,cb,0.0004684662537915991
17.355,ca,0.00010270976763870975
17.355,cb,0.0004711011157559296
17.3565,ca,0.00010866513032495197
17.3565,cb,0.0004711011157559296
17.358,ca,0.0001061559777787845
17.358,cb,0.0004711011157559296
17.3595,ca,0.00010322858366704912
17.3595,cb,0.0004711011157559296
17.361,ca,0.00010456160964166746
17.361,cb,0.0004711011157559296
17.3625,ca,0.00010748807735257596
17.3625,cb,0.0004711011157559296
17.364,ca,0.00010819735662938121
17.364,cb,0.0004711011157559296
17.3655,ca,0.00010785746851291148
17.3655,cb,0.0004711011157559296
17.367,ca,0.00010706291779343427
17.367,cb,0.0004711011157559296
17.3685,ca,0.000102799053746288
17.3685,cb,0.0004711011157559296
17.37,ca,9.860930470988549e-05
17.37,cb,0.0004711011157559296
17.3715,ca,9.355597682779592e-05
17.3715,cb,0.0004711011157559296
17.373,ca,8.94458002932138e-05
17.373,cb,0.0004711011157559296
17.3745,ca,8.836416415214469e-05
17.3745,cb,0.0004711011157559296
17.376,ca,8.874653323041835e-05
17.376,cb,0.0004711011157559296
17.3775,ca,9.453129680569608e-05
17.3775,cb,0.0004711011157559296
17.379,ca,9.453129680569608e-05
17.379,cb,0.00046602835203585777
17.3805,ca,9.453129680569608e-05
17.3805,cb,0.00046171077937978114
17.382,ca,0.00010029263435157612
17.382,cb,0.00046171077937978114
17.3835,ca,9.754381127848682e-05
17.3835,cb,0.00046171077937978114
17.385,ca,9.518550736363653e-05
17.385,cb,0.00046171077937978114
17.3865,ca,9.432799763675383e-05
17.3865,cb,0.00046171077937978114
17.388,ca,9.383940821693438e-05
17.388,cb,0.00046171077937978114
17.3895,ca,9.312439439141582e-05
17.3895,cb,0.00046171077937978114
17.391000000000002,ca,9.026093434320986e-05
17.391000000000002,cb,0.00046171077937978114
17.392500000000002,ca,8.606938118652191e-05
17.392500000000002,cb,0.00046171077937978114
17.394000000000002,ca,8.460614970784437e-05
17.394000000000002,cb,0.00046171077937978114
17.395500000000002,ca,8.932506564366062e-05
17.395500000000002,cb,0.00046171077937978114
17.397000000000002,ca,9.381827153167501e-05
17.397000000000002,cb,0.00046171077937978114
17.398500000000002,ca,9.502141908538565e-05
17.398500000000002,cb,0.00046171077937978114
17.400000000000002,ca,9.453778547689661e-05
17.400000000000002,cb,0.00046171077937978114
17.401500000000002,ca,9.154762209956837e-05
17.401500000000002,cb,0.00046171077937978114
17.403000000000002,ca,8.705847110957312e-05
17.403000000000002,cb,0.00046171077937978114
17.404500000000002,ca,8.514391506010223e-05
17.404500000000002,cb,0.00046171077937978114
17.406000000000002,ca,8.527330183764672e-05
17.406000000000002,cb,0.00046171077937978114
17.407500000000002,ca,8.565659580893777e-05
17.407500000000002,cb,0.00046171077937978114
17.409000000000002,ca,8.392247718991822e-05
17.409000000000002,cb,0.00046171077937978114
17.410500000000003,ca,8.08214676224812e-05
17.410500000000003,cb,0.00046171077937978114
17.412000000000003,ca,7.922038256618147e-05
17.412000000000003,cb,0.00046171077937978114
17.4135,ca,7.968190268669141e-05
17.4135,cb,0.00046171077937978114
17.415,ca,7.929832965888542e-05
17.415,cb,0.00046171077937978114
17.4165,ca,7.632804154588451e-05
17.4165,cb,0.00046171077937978114
17.418,ca,7.491740485342955e-05
17.418,cb,0.00046171077937978114
17.4195,ca,7.379116855694358e-05
17.4195,cb,0.00046171077937978114
17.421,ca,7.402406768077343e-05
17.421,cb,0.00046171077937978114
17.4225,ca,7.343727949666413e-05
17.4225,cb,0.00046171077937978114
17.424,ca,7.163028560127852e-05
17.424,cb,0.00046171077937978114
17.4255,ca,7.061558679197791e-05
17.4255,cb,0.00046171077937978114
17.427,ca,7.047568673498105e-05
17.427,cb,0.00046171077937978114
17.4285,ca,7.03538940771399e-05
17.4285,cb,0.00046171077937978114
17.43,ca,6.912575242736054e-05
17.43,cb,0.00046171077937978114
17.4315,ca,6.662060957729632e-05
17.4315,cb,0.00046171077937978114
17.433,ca,6.466035000586234e-05
17.433,cb,0.00046171077937978114
17.4345,ca,6.52760632975752e-05
17.4345,cb,0.00046171077937978114
17.436,ca,6.685960947087963e-05
17.436,cb,0.00046171077937978114
17.4375,ca,6.925163739493747e-05
17.4375,cb,0.00046171077937978114
17.439,ca,7.016981870734676e-05
17.439,cb,0.00046171077937978114
17.4405,ca,6.987199477836684e-05
17.4405,cb,0.00046171077937978114
17.442,ca,6.943662961218665e-05
17.442,cb,0.00046171077937978114
17.4435,ca,6.899785759581251e-05
17.4435,cb,0.00046171077937978114
17.445,ca,6.87964453011098e-05
17.445,cb,0.00046171077937978114
17.4465,ca,6.822001342677322e-05
17.4465,cb,0.00046171077937978114
17.448,ca,6.865190702793853e-05
17.448,cb,0.00046171077937978114
17.4495,ca,6.819343846030321e-05
17.4495,cb,0.00046171077937978114
17.451,ca,6.735987370942523e-05
17.451,cb,0.00046171077937978114
17.4525,ca,6.524447259259119e-05
17.4525,cb,0.00046171077937978114
17.454,ca,6.596078721148175e-05
17.454,cb,0.00046171077937978114
17.4555,ca,6.660547036848325e-05
17.4555,cb,0.00046171077937978114
17.457,ca,6.605442723123448e-05
17.457,cb,0.00046171077937978114
17.4585,ca,6.607357261609536e-05
17.4585,cb,0.00046171077937978114
17.46,ca,6.606807832729532e-05
17.46,cb,0.00046171077937978114
17.4615,ca,6.589625620698543e-05
17.4615,cb,0.00046171077937978114
17.463,ca,6.60991322125048e-05
17.463,cb,0.00046171077937978114
17.4645,ca,7.507718398852599e-05
17.4645,cb,0.00046171077937978114
17.466,ca,8.458669904744832e-05
17.466,cb,0.00046171077937978114
17.4675,ca,9.131980365693993e-05
17.4675,cb,0.00046171077937978114
17.469,ca,9.605241205326294e-05
17.469,cb,0.00046171077937978114
17.4705,ca,0.0001002994317846872
17.4705,cb,0.00046171077937978114
17.472,ca,0.00010276782964676268
17.472,cb,0.00046171077937978114
17.4735,ca,0.00010118703092056414
17.4735,cb,0.00046171077937978114
17.475,ca,0.00010117425703410913
17.475,cb,0.00046171077937978114
17.4765,ca,9.870040591329053e-05
17.4765,cb,0.00046171077937978114
17.478,ca,9.495767557815172e-05
17.478,cb,0.00046171077937978114
17.4795,ca,9.17009658751611e-05
17.4795,cb,0.00046171077937978114
17.481,ca,9.158571564237012e-05
17.481,cb,0.00046171077937978114
17.4825,ca,9.244668056082761e-05
17.4825,cb,0.00046171077937978114
17.484,ca,9.261605327341253e-05
17.484,cb,0.00046171077937978114
17.485500000000002,ca,9.07069946377419e-05
17.485500000000002,cb,0.00046171077937978114
17.487000000000002,ca,9.13882874791699e-05
17.487000000000002,cb,0.00046171077937978114
17.488500000000002,ca,9.200145103645511e-05
17.488500000000002,cb,0.00046171077937978114
17.490000000000002,ca,9.092276785386717e-05
17.490000000000002,cb,0.00046171077937978114
17.491500000000002,ca,8.9092440269945e-05
17.491500000000002,cb,0.00046171077937978114
17.493000000000002,ca,8.698465709972559e-05
17.493000000000002,cb,0.00046171077937978114
17.494500000000002,ca,8.691618779397414e-05
17.494500000000002,cb,0.00046171077937978114
17.496000000000002,ca,8.615707238256665e-05
17.496000000000002,cb,0.00046171077937978114
17.497500000000002,ca,8.46607528057664e-05
17.497500000000002,cb,0.00046171077937978114
17.499000000000002,ca,8.358258985061376e-05
17.499000000000002,cb,0.00046171077937978114
17.500500000000002,ca,8.179729210999489e-05
17.500500000000002,cb,0.00046171077937978114
17.502000000000002,ca,7.913715576238826e-05
17.502000000000002,cb,0.00046171077937978114
17.503500000000003,ca,7.795776767320169e-05
17.503500000000003,cb,0.00046171077937978114
17.505000000000003,ca,7.6537048702934e-05
17.505000000000003,cb,0.00046171077937978114
17.506500000000003,ca,7.821754564550881e-05
17.506500000000003,cb,0.00046171077937978114
17.508,ca,7.972999289382614e-05
17.508,cb,0.00046171077937978114
17.5095,ca,8.707362922372094e-05
17.5095,cb,0.00046171077937978114
17.511,ca,8.707362922372094e-05
17.511,cb,0.0004645983999177941
17.5125,ca,8.707362922372094e-05
17.5125,cb,0.0004666215274459483
17.514,ca,9.234972909601023e-05
17.514,cb,0.0004666215274459483
17.5155,ca,9.219975234015115e-05
17.5155,cb,0.0004666215274459483
17.517,ca,9.528039370779973e-05
17.517,cb,0.0004666215274459483
17.5185,ca,9.805297093868346e-05
17.5185,cb,0.0004666215274459483
17.52,ca,9.552183832928693e-05
17.52,cb,0.0004666215274459483
17.5215,ca,9.14494932613536e-05
17.5215,cb,0.0004666215274459483
17.523,ca,8.813425750350395e-05
17.523,cb,0.0004666215274459483
17.5245,ca,8.589757092337603e-05
17.5245,cb,0.0004666215274459483
17.526,ca,8.47229204078894e-05
17.526,cb,0.0004666215274459483
17.5275,ca,8.366573494395142e-05
17.5275,cb,0.0004666215274459483
17.529,ca,8.29226008055708e-05
17.529,cb,0.0004666215274459483
17.5305,ca,8.225378008102823e-05
17.5305,cb,0.0004666215274459483
17.532,ca,8.075229284331542e-05
17.532,cb,0.0004666215274459483
17.5335,ca,7.889949006385396e-05
17.5335,cb,0.0004666215274459483
17.535,ca,7.740630717664099e-05
17.535,cb,0.0004666215274459483
17.5365,ca,7.702852794914342e-05
17.5365,cb,0.0004666215274459483
17.538,ca,7.67951066618349e-05
17.538,cb,0.0004666215274459483
17.5395,ca,7.743788544769337e-05
17.5395,cb,0.0004666215274459483
17.541,ca,7.801638635496598e-05
17.541,cb,0.0004666215274459483
17.5425,ca,7.663246156690742e-05
17.5425,cb,0.0004666215274459483
17.544,ca,7.661086089289765e-05
17.544,cb,0.0004666215274459483
17.5455,ca,8.05492575115613e-05
17.5455,cb,0.0004666215274459483
17.547,ca,8.559745122603917e-05
17.547,cb,0.0004666215274459483
17.5485,ca,9.187256327973989e-05
17.5485,cb,0.0004666215274459483
17.55,ca,9.530072142102918e-05
17.55,cb,0.0004666215274459483
17.5515,ca,9.053817438750504e-05
17.5515,cb,0.0004666215274459483
17.553,ca,8.552014034057255e-05
17.553,cb,0.0004666215274459483
17.5545,ca,8.167144633048987e-05
17.5545,cb,0.0004666215274459483
17.556,ca,7.828771392144268e-05
17.556,cb,0.0004666215274459483
17.5575,ca,7.8720948957623e-05
17.5575,cb,0.0004666215274459483
17.559,ca,7.91108604901853e-05
17.559,cb,0.0004666215274459483
17.5605,ca,7.852593757115568e-05
17.5605,cb,0.0004666215274459483
17.562,ca,7.618604212927589e-05
17.562,cb,0.0004666215274459483
17.5635,ca,7.596361399040857e-05
17.5635,cb,0.0004666215274459483
17.565,ca,7.581810316576494e-05
17.565,cb,0.0004666215274459483
17.5665,ca,7.497843060443931e-05
17.5665,cb,0.0004666215274459483
17.568,ca,7.429883382683166e-05
17.568,cb,0.0004666215274459483
17.5695,ca,7.37264153577343e-05
17.5695,cb,0.0004666215274459483
17.571,ca,7.237111181595881e-05
17.571,cb,0.0004666215274459483
17.5725,ca,7.095605077506182e-05
17.5725,cb,0.0004666215274459483
17.574,ca,6.902909995568222e-05
17.574,cb,0.0004666215274459483
17.5755,ca,6.990692977191899e-05
17.5755,cb,0.0004666215274459483
17.577,ca,7.069697660653208e-05
17.577,cb,0.0004666215274459483
17.578500000000002,ca,6.888713043079998e-05
17.578500000000002,cb,0.0004666215274459483
17.580000000000002,ca,6.724647327043914e-05
17.580000000000002,cb,0.0004666215274459483
17.581500000000002,ca,6.714925861320193e-05
17.581500000000002,cb,0.0004666215274459483
17.583000000000002,ca,6.678613449430508e-05
17.583000000000002,cb,0.0004666215274459483
17.584500000000002,ca,6.688053617770636e-05
17.584500000000002,cb,0.0004666215274459483
17.586000000000002,ca,6.676682796961026e-05
17.586000000000002,cb,0.0004666215274459483
17.587500000000002,ca,6.742206827157812e-05
17.587500000000002,cb,0.0004666215274459483
17.589000000000002,ca,6.922964460610138e-05
17.589000000000002,cb,0.0004666215274459483
17.590500000000002,ca,7.259863726719733e-05
17.590500000000002,cb,0.0004666215274459483
17.592000000000002,ca,7.416346412865162e-05
17.592000000000002,cb,0.0004666215274459483
17.593500000000002,ca,7.411576408215842e-05
17.593500000000002,cb,0.0004666215274459483
17.595000000000002,ca,7.407283404031453e-05
17.595000000000002,cb,0.0004666215274459483
17.596500000000002,ca,8.343741069033148e-05
17.596500000000002,cb,0.0004666215274459483
17.598000000000003,ca,8.343741069033148e-05
17.598000000000003,cb,0.0004698012570437009
17.599500000000003,ca,8.343741069033148e-05
17.599500000000003,cb,0.0004734165971647603
17.601,ca,9.529335862035818e-05
17.601,cb,0.0004734165971647603
17.6025,ca,9.745678663588238e-05
17.6025,cb,0.0004734165971647603
17.604,ca,9.567281110266355e-05
17.604,cb,0.0004734165971647603
17.6055,ca,9.204840187340605e-05
17.6055,cb,0.0004734165971647603
17.607,ca,8.90804576220019e-05
17.607,cb,0.0004734165971647603
17.6085,ca,8.66790134620737e-05
17.6085,cb,0.0004734165971647603
17.61,ca,8.402573709756129e-05
17.61,cb,0.0004734165971647603
17.6115,ca,8.050213138184381e-05
17.6115,cb,0.0004734165971647603
17.613,ca,7.805355299005432e-05
17.613,cb,0.0004734165971647603
17.6145,ca,7.76182669319277e-05
17.6145,cb,0.0004734165971647603
17.616,ca,7.722650947961374e-05
17.616,cb,0.0004734165971647603
17.6175,ca,7.578263565840093e-05
17.6175,cb,0.0004734165971647603
17.619,ca,7.400868462233407e-05
17.619,cb,0.0004734165971647603
17.6205,ca,7.335667238881389e-05
17.6205,cb,0.0004734165971647603
17.622,ca,7.29715287174496e-05
17.622,cb,0.0004734165971647603
17.6235,ca,7.100645995998947e-05
17.6235,cb,0.0004734165971647603
17.625,ca,6.935602176208567e-05
17.625,cb,0.0004734165971647603
17.6265,ca,6.727729400008877e-05
17.6265,cb,0.0004734165971647603
17.628,ca,6.740179214585992e-05
17.628,cb,0.0004734165971647603
17.6295,ca,6.819910416324405e-05
17.6295,cb,0.0004734165971647603
17.631,ca,6.677431478117065e-05
17.631,cb,0.0004734165971647603
17.6325,ca,6.444687396659714e-05
17.6325,cb,0.0004734165971647603
17.634,ca,6.331844991757198e-05
17.634,cb,0.0004734165971647603
17.6355,ca,6.298943445248674e-05
17.6355,cb,0.0004734165971647603
17.637,ca,6.266290368386013e-05
17.637,cb,0.0004734165971647603
17.6385,ca,6.24578375371853e-05
17.6385,cb,0.0004734165971647603
17.64,ca,6.26503182514785e-05
17.64,cb,0.0004734165971647603
17.6415,ca,6.174895509358932e-05
17.6415,cb,0.0004734165971647603
17.643,ca,6.251537161264163e-05
17.643,cb,0.0004734165971647603
17.6445,ca,6.32051464797887e-05
17.6445,cb,0.0004734165971647603
17.646,ca,6.411619500602849e-05
17.646,cb,0.0004734165971647603
17.6475,ca,6.493613867964431e-05
17.6475,cb,0.0004734165971647603
17.649,ca,6.557956170860109e-05
17.649,cb,0.0004734165971647603
17.6505,ca,6.385221951208383e-05
17.6505,cb,0.0004734165971647603
17.652,ca,6.316090390448204e-05
17.652,cb,0.0004734165971647603
17.6535,ca,6.261518374219931e-05
17.6535,cb,0.0004734165971647603
17.655,ca,6.312451688285203e-05
17.655,cb,0.0004734165971647603
17.6565,ca,6.358291670943948e-05
17.6565,cb,0.0004734165971647603
17.658,ca,6.315100182301124e-05
17.658,cb,0.0004734165971647603
17.6595,ca,6.355153175300437e-05
17.6595,cb,0.0004734165971647603
17.661,ca,6.367185578759786e-05
17.661,cb,0.0004734165971647603
17.6625,ca,6.306837125333005e-05
17.6625,cb,0.0004734165971647603
17.664,ca,6.348636272681234e-05
17.664,cb,0.0004734165971647603
17.6655,ca,6.450081881120823e-05
17.6655,cb,0.0004734165971647603
17.667,ca,6.481676305575028e-05
17.667,cb,0.0004734165971647603
17.6685,ca,6.48753379670403e-05
17.6685,cb,0.0004734165971647603
17.67,ca,6.492805538720132e-05
17.67,cb,0.0004734165971647603
17.6715,ca,6.312460600820027e-05
17.6715,cb,0.0004734165971647603
17.673000000000002,ca,6.150150156709933e-05
17.673000000000002,cb,0.0004734165971647603
17.674500000000002,ca,6.164017851817084e-05
